KL_mode_1,KL_mode_2,KL_mode_3,KL_mode_4,KL_mode_5,KL_mode_6,KL_mode_7,KL_mode_8,KL_mode_9,KL_mode_10,KL_mode_11,KL_mode_12,KL_mode_13,KL_mode_14,KL_mode_15,KL_mode_16,KL_mode_17,KL_mode_18,KL_mode_19,KL_mode_20,Cluster_Weight,Medoid_Index
3.426913421465283,1.613135724493698,-0.47427361218800973,1.1589376953050508,-2.141178391455157,0.6161646232842315,-0.3847130588653463,-1.0264918525566604,-3.645044368009077,0.1426209414294396,-0.0146112515727244,-0.5027090090406384,1.206009359097557,1.4683937032833871,0.7762705360056716,2.5157211815076517,-0.9553784910444759,0.6630150189835442,3.53433382139751,-0.3141183383502918,0.14704333333333336,9
2.120523746037925,-2.6777692477723423,0.11457072365166304,-0.5440491262449565,-1.86261462931294,1.9583343955415122,0.5050402150056904,-0.1643550666359206,2.1416249539891816,1.8685666071071527,3.061580127515081,-1.2176791215586524,0.7298924093143362,2.2553917757772357,-1.9790395961060439,1.2793071931569788,-2.3266648262430096,2.2656796409956494,-1.2808872826035336,-0.2100690703126899,0.03071066666666667,97
-0.2993873805720945,-0.01208528559666714,-0.016549216729522902,-0.5712356480842963,-2.315962656076326,4.012762723779647,2.1525831836065485,2.769678807303425,-0.10107296689147957,0.5576345397706179,0.9026162682496655,0.2676358605887846,-3.1782768775417445,0.5218630973011242,-1.8932837750421256,-1.4320063578126263,1.5908416191627115,0.915207966921117,2.4177924936502544,-1.7013684650725853,0.03653266666666667,70
-0.22689342821985517,1.2093758542162256,2.245466901681036,0.32881888511846996,3.3439026008016315,0.20565671362920585,1.8273677621907598,0.6119324727902409,-2.8565263662521296,-1.2052137393039495,-1.8623670774222028,1.45829304477112,-1.3226610610842677,0.6546984372120891,-4.039262026724818,2.9062748642359577,-1.4782281881209909,0.3144407974631766,-0.9719630579511259,-0.88646056725184,0.042996666666666676,92
-1.782540244716468,-1.1219496804188982,0.8692173327715563,1.1347027678143593,-2.638621407916454,1.1018987953513166,-2.495693080550325,0.2704966700911976,-4.163997072854792,1.6378232908214685,-2.7552047510023443,1.5575918472995538,0.5583204700741972,1.349134862455842,0.48130493654117934,-0.03745327751866859,-0.7211746537834429,-0.5959834235299132,-1.6700767497783242,-2.012852937449078,0.0923246666666667,49
1.0947371011391784,-1.122941335954473,-0.6234268279358527,3.338397177014835,1.180152480786234,0.6191826360993324,-0.7582401551946165,-0.06732130551542943,-0.6450674499018316,2.594597537551075,-0.7714840354724878,3.3234498126119467,-2.4659323992650566,0.12705621381410126,-2.5361125390286503,-2.023240850110171,0.08134295254921094,2.6122493692227757,-1.8917256387344124,-0.6340459983690679,0.03964133333333335,1
-1.0755495619244897,-0.6490878887538823,-0.8045309155358524,-0.4804173917228687,-1.7970529061726128,-1.3164360304980058,0.984340114890184,-1.417961100353047,-0.12330408707706152,3.2858767283374886,-1.1987815084031783,3.8972979308280187,-0.7414344692265351,0.8443542205478537,1.132992803477441,0.18007813735060513,0.09884056975114407,-2.6591946651620892,-4.212134789807831,1.6349265558653738,0.012194666666666668,90
1.3654097155277543,2.888090818240047,0.7914898982893007,0.38736558134907517,0.9127348562425559,2.965108635562091,1.983645156011368,-1.672364028998632,0.07527346557704759,-2.0182940818224235,2.539306968030487,0.27267829469336474,0.27015504173602856,-0.7315254638323017,0.8221995950405623,2.2723274633125237,3.3695992827263814,-0.11808436087747849,1.7128041439514008,1.25640676518776,0.010733333333333334,2
-1.579797672371379,1.131195252876095,0.9409990013522026,2.8307167572337386,3.00995422698282,-0.270476275108887,-0.8193424291046748,-0.21780410573122663,-1.7796906908826613,-1.1497520252008622,-1.1992807316146847,0.16144003918634572,-1.4948788427245583,-3.4513387567258444,-1.823240078725295,-1.9205783631281528,1.5179479348728036,1.9171219025638615,0.49638400454569004,2.414047809252245,0.022677333333333338,94
0.05281198880125647,0.38800797276869303,1.0630160948113985,0.33977768655635426,1.0275147834416376,-0.2720750644586822,0.2757221123795019,1.4485847345941985,-0.8552577056722426,3.713900731317002,0.3392774886855833,-2.5517755103668596,-3.0155078560190187,0.6890147159026134,-3.0892869709592214,-0.3203247978307773,3.3246547191021625,-3.0369003478949135,-0.04634865760350451,1.1763945242717202,0.017537333333333335,43
